EmployeeID,FirstName,LastName,Department,JobTitle,HireDate,Salary,BonusPercent,City,State,Country,Email,PhoneNumber,PerformanceScore,ManagerID,LeavesTaken,OvertimeHours,ProjectsHandled,Gender,Age
780,Christopher,Jones,IT,Analyst,2018-02-27,83802.03,5.99,Bradleychester,Nebraska,India,caseymoreno@diaz.com,(075)572-8315x7405,Good,30,21,38,11,Female,36
781,Corey,Sparks,Marketing,Developer,2016-10-28,45171.82,18.68,Coxchester,Rhode Island,India,greenepaul@yahoo.com,0930685716,Poor,6,7,50,14,Male,35
782,Angela,Khan,Finance,Manager,2017-11-04,71726.64,18.86,Davidmouth,New Mexico,India,srobinson@martinez-gordon.net,001-248-544-6125x39049,Average,40,27,22,7,Female,23
783,Timothy,Flores,IT,Manager,2024-07-03,100470.92,10.01,South Kristen,Idaho,India,jordanward@smith-house.org,1145301102,Poor,2,5,42,11,Male,57
784,Shelly,Greene,Marketing,Coordinator,2019-12-13,41163.53,13.97,New Angelaberg,Texas,India,alexandravaughan@lopez.com,(485)755-8137x321,Poor,5,8,25,9,Male,26
785,Andrea,Burke,Marketing,Coordinator,2019-04-30,67626.86,18.42,West Stephanieland,South Carolina,India,hmendoza@kelly-lopez.com,221-505-0107,Good,46,14,18,2,Female,55
786,Bobby,Mitchell,Marketing,Analyst,2022-07-25,57274.8,11.79,South James,New Mexico,India,ebrown@hotmail.com,(482)649-5919x7749,Average,1,28,44,11,Male,38
787,Jennifer,Castro,HR,Coordinator,2017-08-20,104008.62,15.0,East Vincentfort,Indiana,India,ashleyburke@elliott.com,502-627-4947,Good,27,25,18,13,Female,43
788,Anthony,Sullivan,HR,Developer,2017-08-28,92687.59,18.05,Kingside,California,India,boydsamuel@price.org,+1-751-616-4320x528,Good,47,14,16,6,Female,46
789,Elizabeth,Avery,Finance,Coordinator,2024-01-26,32477.53,5.83,New Robert,Louisiana,India,angelanunez@hotmail.com,+1-533-769-6342x9284,Good,39,24,3,9,Female,22
790,Robert,Williams,Marketing,Manager,2025-07-06,73907.18,19.58,Christianville,Colorado,India,rodriguezchristopher@hotmail.com,441.951.7797x66840,Average,6,4,30,2,Male,44
791,Kelly,Taylor,Operations,Executive,2016-09-02,106248.52,5.94,New Timothy,Maryland,India,myoung@gmail.com,+1-646-781-6620,Good,40,5,8,4,Female,48
792,Ryan,King,Operations,Coordinator,2022-04-01,87799.03,10.08,North Kelly,Iowa,India,jasminegray@hotmail.com,573.015.9643,Good,35,15,39,12,Male,56
793,Joseph,Carpenter,Marketing,Executive,2020-09-03,85759.05,7.53,Pettyborough,Arkansas,India,ladams@yahoo.com,(726)781-3080,Average,41,10,48,4,Female,38
794,Megan,Wright,Marketing,Executive,2020-06-11,110659.14,16.51,South Holly,Idaho,India,michael25@smith-warner.info,2290546653,Good,22,12,30,4,Male,23
795,Ralph,Duffy,Finance,Analyst,2019-07-22,88506.31,14.6,Kyleport,Hawaii,India,jefferyowens@gmail.com,321-603-2125x247,Good,34,20,40,10,Male,48
796,Jose,Lopez,IT,Coordinator,2020-10-06,42978.94,19.36,Mariefurt,Oklahoma,India,edennis@hotmail.com,566-123-5064x32154,Good,6,28,26,1,Female,31
797,Ronnie,Reynolds,IT,Coordinator,2023-10-31,63427.06,8.81,Villegasview,Illinois,India,ryanlori@hall-jones.net,+1-662-568-2329x378,Good,6,2,22,10,Female,51
798,Alicia,Cline,HR,Executive,2023-09-06,42357.67,18.8,Charlesmouth,Oregon,India,jason47@gonzalez.net,865-280-2548x02399,Poor,22,7,43,14,Female,55
799,Mathew,Martin,Operations,Analyst,2015-12-18,48662.08,19.09,Andrewshire,Kansas,India,whitekayla@gmail.com,0297359048,Average,5,23,12,7,Female,38
800,John,Bender,IT,Executive,2023-08-28,52929.52,6.61,Gardnerport,Maryland,India,mmiller@wilson.com,368.734.2268,Average,3,7,32,15,Male,39
801,David,Butler,Finance,Analyst,2016-03-05,114361.59,14.43,East Annette,Pennsylvania,India,saralynch@hotmail.com,169-786-4574x22030,Poor,4,17,1,15,Male,29
802,Kelsey,Peterson,HR,Analyst,2024-07-04,118724.42,17.17,Justinport,Texas,India,susanhanson@hotmail.com,+1-751-015-2554,Excellent,11,12,8,9,Female,46
803,Kerri,White,Finance,Coordinator,2024-06-07,72545.91,15.08,East Jasminechester,Wyoming,India,rhill@norton.org,967.907.8593x474,Excellent,39,5,5,1,Female,33
804,Aaron,Short,Operations,Manager,2016-09-29,35688.65,5.35,South Andrew,Illinois,India,danielle85@jones.com,807-307-8765,Average,8,10,49,4,Female,47
805,Courtney,White,IT,Coordinator,2018-09-25,109996.51,10.83,Teresabury,Florida,India,pamela68@gmail.com,978.349.4377,Good,10,24,6,6,Male,56
806,Bonnie,Lewis,Operations,Coordinator,2018-01-09,102716.48,9.08,Cherylstad,Michigan,India,zfletcher@wells-rubio.com,415.533.7507x3704,Poor,28,22,43,9,Female,59
807,Noah,Alvarado,HR,Manager,2021-09-15,41782.09,7.36,West Angela,South Carolina,India,lvelasquez@gmail.com,620.682.0777,Excellent,2,26,28,8,Female,22
808,Lauren,Hoffman,Operations,Analyst,2016-08-31,91767.6,10.52,Cherryfurt,South Dakota,India,uheath@simmons.com,708.576.1444x285,Average,16,12,21,15,Male,36
809,Alexandra,Dickson,Finance,Developer,2018-06-26,69124.7,19.81,North Damonchester,Maryland,India,vreed@yahoo.com,(124)652-6762x08253,Good,50,4,14,12,Female,32
810,Karina,Watson,Finance,Executive,2017-08-18,82421.0,15.92,South Garystad,Missouri,India,mooretyler@gmail.com,435-054-9477,Average,2,21,34,6,Male,50
811,Jo,Barr,IT,Executive,2020-11-10,34953.96,18.58,East Jacob,Arizona,India,brittanybrewer@ross.com,(136)474-3033x779,Average,4,26,19,6,Female,59
812,Brittany,Golden,Finance,Analyst,2021-04-21,48449.85,15.78,Port Lauraville,Georgia,India,williamsdanielle@gmail.com,222-012-6161x28789,Excellent,41,30,23,8,Male,51
813,Gina,Rodriguez,Marketing,Manager,2025-04-19,38083.0,7.27,West Victoria,Oregon,India,samuelpalmer@gmail.com,(304)662-0626x81602,Poor,43,9,32,4,Female,33
814,Raymond,Reilly,Marketing,Coordinator,2016-08-27,32675.68,8.42,Duranport,Kansas,India,shawn72@haynes.com,191.442.7047x861,Poor,26,16,47,1,Male,36
815,Brenda,Eaton,Finance,Manager,2015-12-14,103913.64,13.33,Amandaberg,Wyoming,India,uschwartz@dickerson.com,837-984-5307,Poor,24,16,21,3,Female,32
816,Christine,Ray,Marketing,Analyst,2022-12-23,41751.75,6.9,Lindseymouth,Wyoming,India,parkerhughes@martinez-gibson.com,072-095-8146x51676,Average,26,14,22,2,Male,58
817,Zachary,Morgan,HR,Developer,2023-01-11,62681.79,15.27,North Lanceton,Montana,India,seanpena@gmail.com,076-219-2142,Average,21,18,21,14,Female,38
818,Brittany,Leonard,IT,Manager,2017-01-12,116575.51,14.12,Joshuaville,Delaware,India,michellewood@clark-holmes.com,(671)790-3355x48801,Excellent,16,20,30,4,Male,37
819,Janet,Jackson,IT,Coordinator,2023-12-19,73770.95,13.73,Lake Alyssamouth,Hawaii,India,kylebradshaw@smith.com,+1-403-069-9079x3349,Average,21,2,9,11,Female,50
820,Brent,Lozano,Marketing,Analyst,2018-01-13,102351.06,16.54,Kimberlyfurt,South Dakota,India,william33@yahoo.com,001-979-340-3826x872,Good,46,0,21,6,Female,40
821,Julie,Wells,IT,Developer,2020-10-18,89198.34,7.4,South Johnport,Alaska,India,vincent07@hotmail.com,001-851-385-7770x52073,Excellent,1,16,15,9,Female,33
822,Megan,Russell,IT,Manager,2021-11-26,84677.99,8.07,Tracyberg,Minnesota,India,qholmes@butler-lee.net,(344)382-7947,Average,40,13,14,9,Male,39
823,William,Brooks,Operations,Developer,2022-01-29,119114.25,9.67,Dukemouth,Hawaii,India,wellschristopher@hayes-lewis.net,403.368.8227x513,Good,29,10,17,13,Male,36
824,Brianna,Hill,Operations,Analyst,2015-12-15,63641.44,5.44,Johnsonport,Montana,India,olsonkatrina@ellis.net,+1-341-599-1129,Excellent,17,13,32,11,Female,29
825,Kevin,Stewart,HR,Analyst,2024-06-29,51290.89,8.85,Sharpland,North Dakota,India,asmith@yahoo.com,001-274-643-5805x903,Poor,37,18,8,13,Male,33
826,Dennis,Rodgers,Finance,Coordinator,2019-01-18,100256.26,17.69,Jonesmouth,Missouri,India,mbishop@gmail.com,241-833-2718,Excellent,12,23,3,14,Male,32
827,Dylan,Hart,Marketing,Manager,2024-07-06,46142.51,11.27,North Erica,Nebraska,India,nicholasstewart@gmail.com,568-333-7073,Good,42,1,8,2,Male,52
828,Justin,Wheeler,HR,Coordinator,2022-05-14,116383.68,10.93,Lake Juliachester,Wisconsin,India,frodgers@avila.net,(030)593-1145x3533,Average,13,13,0,2,Male,58
829,Paul,Marshall,IT,Manager,2018-12-10,110796.65,11.45,Lake Josephchester,California,India,ramseybryan@hotmail.com,001-382-207-4265,Excellent,42,3,48,15,Female,35
830,Nicholas,Jordan,Marketing,Executive,2024-09-21,49409.02,19.95,East Hector,Arkansas,India,alexis67@gmail.com,001-754-977-3878x8097,Poor,47,20,49,7,Male,25
831,Debra,Shepherd,Marketing,Developer,2021-05-20,71854.14,11.11,Lake Curtisport,Texas,India,slarson@payne.com,+1-360-763-4209,Excellent,30,10,34,5,Female,36
832,Kristie,Simpson,HR,Analyst,2018-09-27,38248.06,18.18,Pattersonhaven,Alabama,India,jessicaleblanc@jones.com,+1-005-032-9980x65118,Good,16,14,21,9,Male,52
833,Timothy,Blake,HR,Executive,2019-11-19,88614.1,17.22,East Anna,Idaho,India,cgeorge@little-garrett.biz,933.023.5633,Good,8,30,4,1,Female,54
834,Robert,Dean,Operations,Manager,2018-12-22,115595.04,15.39,Cameronton,New York,India,ysharp@gmail.com,215-048-3611x27613,Average,25,29,14,6,Female,59
835,Michelle,Estrada,Finance,Coordinator,2018-10-09,45118.96,7.99,Lake Melissa,Oregon,India,anthonypatel@hotmail.com,001-085-647-7673x712,Poor,15,30,48,14,Female,46
836,Joseph,Martinez,HR,Manager,2022-07-30,104255.42,16.75,Lisaburgh,Indiana,India,thomasmclean@gmail.com,(175)434-2790x77134,Good,33,1,1,14,Female,50
837,John,Mclaughlin,IT,Coordinator,2023-06-27,31766.02,17.61,Chavezfort,Illinois,India,lwelch@cohen.com,001-895-236-0020x89755,Good,18,5,8,10,Male,28
838,Teresa,Hansen,Finance,Coordinator,2019-06-01,94425.73,6.13,New Brian,Arizona,India,frankmedina@gmail.com,+1-116-465-8253,Good,36,18,44,6,Male,47
839,Victoria,White,Finance,Coordinator,2024-01-11,66005.36,12.48,Lake Ebonymouth,Missouri,India,ashleywilkins@yahoo.com,773.185.8139,Good,30,22,12,14,Female,24
840,Edwin,Lee,Operations,Analyst,2024-01-26,98873.38,9.91,North Kirstenshire,California,India,tanyagarcia@gmail.com,487.796.3379,Average,48,21,38,12,Male,45
841,Allen,Gonzalez,HR,Developer,2015-12-20,73056.72,11.46,Rodriguezmouth,Indiana,India,kevinsmith@hotmail.com,001-730-693-3034x38797,Excellent,8,0,37,6,Female,60
842,Jeffrey,Williams,Finance,Developer,2024-08-14,97650.12,9.4,Mitchellport,Idaho,India,matthewwilliams@yahoo.com,253.092.5733x6539,Average,34,3,7,6,Female,48
843,Jennifer,Smith,HR,Developer,2022-08-27,116545.29,15.36,South Johnview,New York,India,ryanrodriguez@hotmail.com,969.304.3269x81554,Excellent,7,25,4,14,Male,48
844,Christopher,Torres,Finance,Manager,2020-09-22,109847.76,11.08,Nolanview,Idaho,India,cheryl99@yahoo.com,+1-138-859-9900,Poor,4,18,3,3,Female,56
845,Christopher,Smith,Marketing,Developer,2019-07-22,93231.76,18.9,Brayton,South Dakota,India,mrice@gmail.com,326.814.9107,Good,50,28,26,13,Female,39
846,Sarah,Thomas,Finance,Analyst,2016-07-23,82461.98,8.24,Robertfurt,Michigan,India,alexismccarthy@gmail.com,308-250-2841,Excellent,46,17,38,2,Female,24
847,Phillip,Campbell,HR,Developer,2023-06-25,97982.99,11.57,Port Valerie,Alaska,India,batesrebecca@hotmail.com,(091)866-2651x518,Excellent,43,21,31,2,Male,22
848,Charles,Navarro,Finance,Executive,2025-06-05,30078.05,10.07,South Nicholasview,South Carolina,India,ehawkins@yahoo.com,(511)086-1022x659,Good,37,24,25,6,Male,38
849,Sharon,Phillips,IT,Analyst,2021-01-24,38536.13,19.85,Castillochester,Montana,India,qjackson@hotmail.com,(166)807-7338,Average,14,29,16,13,Male,39
850,Ellen,Orozco,HR,Coordinator,2023-02-07,85016.41,12.6,Port Stacy,Ohio,India,james27@gmail.com,310-392-8763x4143,Good,2,4,13,5,Male,26
851,Elizabeth,Montgomery,Finance,Analyst,2025-03-08,47659.81,9.53,Vanessaland,Alabama,India,alexa62@gmail.com,1642193850,Excellent,26,28,28,1,Male,45
852,Gary,Gibson,HR,Developer,2020-04-20,103415.74,7.48,East Carlaport,Pennsylvania,India,carolineroy@bowman.org,+1-396-993-5199x2004,Average,12,0,6,15,Female,46
853,Danielle,Rowland,Operations,Manager,2016-04-02,75327.45,19.8,Markchester,Minnesota,India,melissaking@hotmail.com,+1-005-416-6215x5053,Excellent,38,6,37,10,Male,34
854,Jessica,Travis,Operations,Coordinator,2023-09-06,112915.2,10.42,South Jenniferside,Oklahoma,India,warejonathan@castillo.com,(168)656-8448x65184,Poor,10,4,27,2,Male,50
855,Ethan,Hurley,Operations,Coordinator,2020-07-23,85755.4,10.16,Traceytown,Florida,India,melissa23@gmail.com,903-072-7351x5091,Poor,43,8,18,13,Male,59
856,Judith,Williams,Operations,Coordinator,2018-05-22,89668.55,14.82,Allenville,Wisconsin,India,vwebb@gmail.com,712-446-5355,Poor,25,18,31,14,Female,53
857,Nancy,Rubio,IT,Manager,2021-12-05,89825.54,5.89,Julieborough,Mississippi,India,donald43@gonzalez.com,001-518-585-9244x816,Average,33,24,46,13,Female,49
858,John,Frye,HR,Developer,2022-11-15,56869.91,10.34,Hallland,Colorado,India,jonathan90@gmail.com,001-062-090-5593x363,Poor,28,6,42,3,Female,54
859,Wesley,Holder,IT,Executive,2021-06-15,41660.28,8.86,Bellmouth,South Dakota,India,poconnell@hotmail.com,090.789.9522,Excellent,26,14,40,8,Female,37
860,Jennifer,Cook,Marketing,Manager,2016-02-26,35876.18,13.48,New Anna,New York,India,jackrussell@baker-rollins.org,0414939234,Excellent,47,27,12,14,Female,46
861,Christopher,Lopez,IT,Developer,2025-02-21,60028.24,19.49,South Amandaville,Rhode Island,India,kendragonzales@yahoo.com,984-619-4176,Poor,44,4,15,6,Male,27
862,Gerald,Gomez,Finance,Executive,2025-07-15,113434.94,16.1,East Steven,New Hampshire,India,williamspaul@jones.com,(664)191-9866x773,Poor,36,24,34,13,Male,36
863,Deanna,Garcia,Marketing,Analyst,2017-11-24,63072.19,19.96,New Amanda,Pennsylvania,India,jennifer15@hotmail.com,(933)677-2951x5203,Excellent,31,3,27,6,Male,59
864,Tyler,Cross,Operations,Coordinator,2018-01-26,78820.28,19.79,Garcialand,Nevada,India,klucero@clayton.info,662-143-0762x1208,Good,8,28,10,14,Female,38
865,Alicia,Boyer,Operations,Manager,2015-10-23,90501.98,9.54,North Laura,Texas,India,kenneth20@thompson.info,490-325-3494,Good,50,13,1,11,Female,59
866,Heather,Howell,Finance,Coordinator,2024-03-05,63906.05,18.35,Robinmouth,Washington,India,thomasshawn@gmail.com,(781)627-6137x51909,Good,22,20,13,5,Male,50
867,Michael,Estrada,Marketing,Manager,2019-03-31,101495.74,13.64,West Mitchelltown,North Carolina,India,edward04@flores-lang.com,+1-314-330-3867x25118,Poor,18,21,29,10,Female,27
868,Michael,Ramsey,Marketing,Coordinator,2024-11-29,91155.08,7.13,New Coryton,Wyoming,India,mooremichael@gmail.com,001-708-001-4246x693,Poor,39,23,25,7,Female,25
869,Kimberly,Moore,IT,Coordinator,2023-07-04,104738.57,11.71,Sarahton,Michigan,India,goodwintiffany@gmail.com,561-049-7143x816,Average,46,27,13,2,Male,24
870,Jennifer,Gross,Finance,Analyst,2016-11-08,104518.27,16.94,Brianview,Alabama,India,crich@hotmail.com,(499)207-4804x432,Good,4,9,9,12,Female,27
871,Michael,Hubbard,Operations,Developer,2020-04-29,43090.87,12.96,North Jessicaview,Arizona,India,kimberly79@smith.com,339-758-4417,Average,1,29,10,10,Female,25
872,Amanda,Green,Operations,Manager,2019-10-29,84266.31,12.82,Brandonland,Minnesota,India,summersbradley@lawson.com,108.370.4024,Good,15,28,29,7,Female,43
873,Alisha,Salazar,Marketing,Analyst,2019-03-13,98652.36,18.6,West Dianastad,Missouri,India,dianahenry@yahoo.com,556.511.0367x55705,Excellent,49,7,49,14,Female,40
874,Kari,Mills,HR,Manager,2021-12-14,85534.19,18.29,Bennettport,Colorado,India,angela37@yahoo.com,(359)752-6008,Good,35,5,25,10,Male,56
875,Andrea,Cooper,Marketing,Analyst,2022-08-02,60691.33,10.36,Courtneystad,Kentucky,India,jesse28@luna.com,001-270-672-8738,Excellent,40,23,36,3,Female,44
876,Danielle,Manning,Operations,Analyst,2022-07-27,99124.18,5.69,Wilsonborough,Oregon,India,sheppardlaura@williams-vaughn.biz,001-463-695-2035x87454,Average,36,13,20,7,Male,41
877,Anthony,Brown,Operations,Developer,2020-01-27,80329.05,16.65,Hannaton,Oregon,India,plee@yahoo.com,689-388-9474x968,Poor,41,7,43,6,Male,31
878,Gloria,Davidson,Operations,Manager,2022-09-13,76721.85,6.2,Taylorchester,Alaska,India,jenniferhill@gmail.com,678-018-3693x84038,Average,6,27,4,6,Female,33
879,Sarah,Wilson,IT,Executive,2024-06-30,56966.07,17.84,Lindaport,Connecticut,India,tburns@yahoo.com,(586)428-4976,Good,18,20,11,8,Male,59
880,Clayton,Parker,IT,Manager,2023-01-15,54390.76,13.5,Crystaltown,Georgia,India,kevinmorgan@mays.com,(713)307-9620x2464,Average,23,6,3,2,Male,25
881,Jason,Blake,Finance,Manager,2025-01-22,45554.99,13.52,Port Kristin,Illinois,India,elizabethdouglas@anderson.com,384-020-6937,Average,26,12,21,15,Female,38
882,James,Reyes,Marketing,Analyst,2021-05-14,117029.97,11.17,Arthurhaven,North Dakota,India,gwatson@yahoo.com,(148)139-7130x314,Average,7,4,36,14,Female,24
883,Kelsey,Santana,Finance,Coordinator,2020-05-06,52038.34,16.11,Melissaview,Nebraska,India,davischarles@gmail.com,983-380-0248x114,Poor,12,24,29,4,Male,29
884,Paula,Alvarez,Marketing,Coordinator,2022-02-17,84961.43,19.44,Vincentstad,Connecticut,India,petersonjames@hotmail.com,+1-354-770-5751x700,Good,46,3,50,8,Male,29
885,William,Taylor,Operations,Executive,2017-07-05,63285.17,12.65,Pughborough,Missouri,India,elizabethhenderson@hotmail.com,+1-200-591-7390,Good,30,22,48,15,Female,60
886,Christopher,Mendoza,IT,Coordinator,2023-01-13,72844.63,5.5,Stevenfort,Utah,India,amanda14@smith.com,(612)174-9331x58209,Average,3,8,42,5,Female,34
887,Mike,Nichols,Operations,Coordinator,2022-04-01,107174.56,10.15,Williamport,Washington,India,aaronwalker@yahoo.com,(085)445-4054,Good,10,15,10,6,Male,58
888,Ian,Sanders,IT,Executive,2019-04-15,119978.42,9.17,New Elizabeth,Arkansas,India,meganspence@hotmail.com,129.870.5851x486,Average,40,20,43,10,Female,38
889,Jeffery,Rodriguez,Marketing,Analyst,2019-01-11,69982.18,12.23,Lake Sandrafurt,Arkansas,India,vargaslinda@gmail.com,004-328-7985x862,Good,30,29,33,15,Male,44
890,Ricky,Cook,Operations,Coordinator,2019-09-02,63758.05,13.87,Davismouth,Oklahoma,India,jaredsmith@hotmail.com,099-479-9177x5354,Average,18,27,48,12,Male,59
891,Jason,Howell,Finance,Coordinator,2023-06-29,77530.68,12.08,Robinsonton,Wyoming,India,rmendoza@hotmail.com,(652)165-1534x48458,Good,34,17,17,5,Female,31
892,Nicole,Chen,Marketing,Developer,2022-08-20,75013.82,15.19,Kimborough,New York,India,karen62@gmail.com,996.240.9415x4159,Good,29,2,12,7,Male,38
893,Todd,Weaver,Finance,Manager,2016-10-15,70204.1,12.37,Jerryhaven,Nevada,India,henryrebecca@yahoo.com,+1-924-963-9701,Excellent,26,8,36,4,Female,60
894,Daniel,Thomas,Finance,Analyst,2024-03-24,92048.78,10.46,Lake Sarah,Illinois,India,xolsen@yahoo.com,(446)622-6667,Average,50,15,22,1,Male,59
895,Elizabeth,Williams,IT,Analyst,2024-09-07,39342.83,18.48,Currychester,Iowa,India,skinnertina@taylor.info,903-095-8099x2646,Good,46,3,46,6,Female,38
896,Krista,Williams,Finance,Developer,2019-09-09,33462.65,7.56,South Jessicaborough,New Hampshire,India,washingtongeorge@gregory.org,384-206-2722x415,Excellent,15,27,3,2,Female,59
897,Kristina,Gomez,IT,Analyst,2020-09-07,113341.67,9.37,Harristown,Illinois,India,johnmorris@yahoo.com,250-424-3614x84332,Good,11,1,44,6,Male,48
898,Dana,Smith,Marketing,Coordinator,2024-12-15,85746.49,16.25,Calvinland,Florida,India,longkaylee@yahoo.com,314-823-6438x4124,Average,1,0,29,4,Female,56
899,Laura,Collins,IT,Analyst,2016-12-12,69093.66,14.81,Lake Alanborough,Florida,India,donaldbrooks@sloan.com,336.924.3046x5032,Good,22,3,29,4,Female,44
900,Aaron,Pena,Operations,Executive,2016-06-06,88679.74,8.49,South Bruce,Michigan,India,lopezamy@lowe.info,308.306.8120x8146,Excellent,42,20,4,6,Male,43
901,Jason,Young,HR,Analyst,2020-02-05,117351.83,18.69,North Rachelberg,Pennsylvania,India,kimwhite@rose.com,(337)264-0640x24250,Average,6,25,31,12,Male,45
902,Valerie,Lang,Marketing,Executive,2023-07-25,45461.41,16.8,West Justinbury,Idaho,India,gentrymary@hotmail.com,001-690-185-3776x248,Good,36,10,18,4,Male,49
903,Justin,Dixon,Marketing,Executive,2016-03-12,37328.13,11.77,West Teresaport,Missouri,India,robert42@mendez.net,(882)151-9943x1079,Poor,2,26,32,3,Female,56
904,Amy,Benitez,HR,Developer,2018-10-19,43647.94,18.41,Chenshire,Georgia,India,atkinsontammy@yahoo.com,+1-206-935-6257,Excellent,12,23,44,13,Male,56
905,Lance,Jennings,HR,Developer,2017-01-31,106109.27,19.43,Davistown,Massachusetts,India,brandon13@potter.com,261.085.6767x0351,Poor,42,10,40,7,Female,43
906,Tammy,Reyes,HR,Analyst,2016-10-31,55178.99,13.57,Portertown,New York,India,jshannon@ray.biz,253.682.6811x4978,Average,34,8,1,3,Male,46
907,Kaitlyn,Barrett,Marketing,Coordinator,2024-05-06,75942.21,9.01,Gonzalezton,Missouri,India,stephanie97@gmail.com,907.126.6255,Poor,36,16,4,3,Male,55
908,Suzanne,Young,HR,Analyst,2020-05-23,104710.74,8.26,Lake Matthewville,South Carolina,India,bobbybrown@wolfe.com,515.280.5850,Good,36,17,48,14,Male,42
909,Troy,Ali,Operations,Developer,2019-08-31,92769.84,19.17,Meltonmouth,Vermont,India,wallacebrianna@gmail.com,076.332.1841,Good,10,11,13,8,Female,60
910,Chelsea,Trujillo,HR,Manager,2018-10-25,34423.3,6.02,South Paulbury,Mississippi,India,samuellee@yahoo.com,599.178.2536,Excellent,15,19,1,5,Male,30
911,Raymond,Vaughn,Finance,Analyst,2020-10-25,71168.43,14.16,Lake Debra,Montana,India,ronald25@yahoo.com,001-739-602-4429x0100,Excellent,45,13,23,12,Female,59
912,Michael,Dixon,IT,Developer,2016-10-31,111998.33,12.62,Port Jody,Michigan,India,gcain@rodriguez.org,779.546.3498x149,Good,33,0,45,7,Female,48
913,Jessica,Lowe,Finance,Executive,2019-09-05,87749.62,5.42,Marshallmouth,Arizona,India,tporter@molina-swanson.com,+1-392-954-2299x88022,Good,17,26,31,11,Male,35
914,Nicole,Greene,IT,Executive,2016-09-07,91375.78,8.16,Webbborough,Connecticut,India,mcdonaldstephanie@cabrera-russell.com,135-668-2588x912,Average,29,13,12,2,Male,55
915,David,Franklin,Marketing,Manager,2016-06-12,44185.9,6.22,Ashleyside,Kansas,India,scott42@hotmail.com,(807)071-4763x9232,Average,7,15,32,4,Female,49
916,Shannon,Andrews,Marketing,Developer,2019-02-27,83835.16,13.16,Richardtown,Michigan,India,caseysuarez@riley.com,+1-746-331-8849x139,Poor,48,8,26,5,Female,25
917,Joshua,Moore,IT,Manager,2017-09-21,36104.29,16.16,Lake Hunter,Idaho,India,hebertallison@hotmail.com,(341)567-6964,Excellent,29,26,44,14,Male,33
918,Valerie,Torres,Finance,Developer,2018-05-06,116159.43,14.42,Matthewmouth,Kentucky,India,jonesjennifer@warner.com,+1-445-204-8815x77404,Poor,47,30,31,7,Female,29
919,Patrick,Martin,IT,Manager,2021-02-11,92366.07,8.73,Davidhaven,South Carolina,India,changteresa@bradley.org,711-285-4744x378,Poor,43,9,16,1,Female,47
920,Nicole,Burch,IT,Manager,2024-11-08,73317.38,18.44,West Michael,Maryland,India,roywatson@johnson-wagner.com,(372)327-2059x58487,Poor,37,10,22,1,Female,37
921,Frank,Schmidt,IT,Manager,2017-09-02,108481.06,12.31,South Keithfort,North Carolina,India,richardpatton@alexander-ross.com,339-769-2265x6386,Poor,46,18,2,10,Female,26
922,Rachel,Garcia,IT,Manager,2016-08-18,96736.39,17.8,New Ashleyville,Alabama,India,mcdanieltamara@gmail.com,786-928-8805x56260,Excellent,1,4,28,10,Male,42
923,Scott,Lee,Operations,Analyst,2022-07-19,93561.68,14.13,Lake Thomasfort,North Dakota,India,moorezachary@white.com,455-807-8922,Excellent,26,3,36,1,Female,58
924,Dylan,Chang,Operations,Manager,2018-07-16,92162.1,14.5,East Stephanieborough,Kansas,India,angelaferguson@hotmail.com,088-946-1478,Excellent,41,12,9,3,Female,38
925,Michelle,Lopez,Operations,Developer,2023-03-29,48049.69,15.35,Dunnfort,Ohio,India,bonniearias@rogers.com,238-237-4079,Average,49,24,26,5,Male,44
926,Erika,Terrell,IT,Executive,2025-03-24,70967.66,6.72,West Juliehaven,Pennsylvania,India,smithjacob@smith.net,592-440-9604,Good,49,0,13,11,Male,22
927,Maria,Shelton,Operations,Coordinator,2021-12-18,49561.76,6.21,Katiefort,Iowa,India,sbennett@knight.com,001-414-001-9453x625,Excellent,11,26,44,11,Male,45
928,Bradley,Norman,Finance,Executive,2016-07-16,81019.27,15.32,North Justin,Missouri,India,shawn77@yahoo.com,(474)113-5477,Good,30,9,31,6,Female,22
929,Karen,Paul,Finance,Manager,2019-08-29,38341.34,19.89,Patrickside,Pennsylvania,India,ojohnston@gmail.com,866.971.7344x833,Poor,45,7,8,12,Female,59
930,Caroline,Hicks,HR,Coordinator,2018-12-15,50883.56,19.98,Brandyview,Kansas,India,simpsondouglas@gmail.com,(763)968-1035x1979,Good,23,0,38,14,Male,22
931,Justin,Hopkins,HR,Executive,2019-07-30,62090.19,8.75,Mullinsbury,Minnesota,India,eward@gmail.com,2742470566,Good,21,28,32,8,Male,59
932,Hannah,Thompson,Operations,Coordinator,2025-04-13,107553.54,8.9,Lake Pam,New Mexico,India,campbelljoshua@hunter.net,+1-361-909-6699x1044,Poor,12,4,0,6,Female,39
933,Dylan,Roberts,IT,Manager,2019-04-28,101393.24,5.93,Port Stephaniemouth,Oregon,India,kpope@hotmail.com,+1-589-815-9073,Excellent,33,15,43,5,Female,50
934,William,Knapp,HR,Executive,2017-12-06,43439.64,10.03,Michaelburgh,Vermont,India,curtis86@small-hayes.com,(663)809-9772x391,Good,17,26,22,9,Male,36
935,Donald,Becker,Marketing,Analyst,2017-08-12,82819.7,13.99,Lake Christineburgh,Illinois,India,pattersonzachary@phelps.biz,001-550-521-3894x79805,Good,33,17,39,5,Female,52
